rep,fold,f1,roc_auc,pr_auc
1,1,0.375,0.6875,0.22068181818181817
1,2,0.25,0.8193548387096774,0.372156862745098
1,3,0.3333333333333333,0.7058823529411764,0.21666666666666667
1,4,0.4,0.9852941176470588,0.8333333333333333
1,5,0.25,0.75,0.1875
2,1,0.2857142857142857,0.8529411764705882,0.225
2,2,0.4,0.671875,0.21911764705882353
2,3,0.2222222222222222,0.8823529411764706,0.29166666666666663
2,4,0.5,0.8515625,0.49429824561403507
2,5,0.2857142857142857,0.7676767676767676,0.45555555555555555
3,1,0.0,0.6262626262626262,0.1338235294117647
3,2,0.18181818181818182,0.6565656565656566,0.21017871017871018
3,3,0.5714285714285714,0.9264705882352942,0.3666666666666667
3,4,0.46153846153846156,0.890625,0.475
3,5,0.36363636363636365,0.7474747474747474,0.2192982456140351
4,1,0.4,1.0,1.0
4,2,0.6666666666666666,0.953125,0.7678571428571428
4,3,0.25,0.7205882352941176,0.21929824561403508
4,4,0.18181818181818182,0.59375,0.1605125745950554
4,5,0.16666666666666666,0.75,0.23068181818181818
5,1,0.6666666666666666,0.896774193548387,0.4553968253968254
5,2,0.2222222222222222,0.6484375,0.21116071428571426
5,3,0.3333333333333333,0.7058823529411764,0.17763157894736842
5,4,0.2222222222222222,0.8088235294117647,0.5666666666666667
5,5,0.0,0.7352941176470589,0.14090909090909093
6,1,0.5454545454545454,0.8515625,0.675
6,2,0.0,0.8088235294117646,0.3214285714285714
6,3,0.2857142857142857,0.8970588235294117,0.29166666666666663
6,4,0.36363636363636365,0.7109375,0.23154761904761906
6,5,0.2222222222222222,0.6767676767676767,0.18055555555555555
7,1,0.46153846153846156,0.8125,0.34013157894736845
7,2,0.8888888888888888,0.984375,0.8875
7,3,0.2,0.7777777777777777,0.3055555555555556
7,4,0.0,0.6470588235294118,0.10833333333333334
7,5,0.0,0.6029411764705882,0.10795454545454546
8,1,0.0,0.6363636363636362,0.1375272331154684
8,2,0.18181818181818182,0.7714285714285715,0.1111111111111111
8,3,0.6666666666666666,0.9483870967741935,0.8433333333333333
8,4,0.2222222222222222,0.6911764705882353,0.15263157894736842
8,5,0.5454545454545454,0.796875,0.44047619047619047
9,1,0.0,0.6764705882352942,0.11858974358974358
9,2,0.36363636363636365,0.8888888888888888,0.37777777777777777
9,3,0.46153846153846156,0.7548387096774194,0.33715957955088394
9,4,0.4444444444444444,0.9117647058823529,0.325
9,5,0.25,0.7474747474747474,0.2192982456140351
10,1,0.5333333333333333,0.828125,0.2992424242424242
10,2,0.4,0.7205882352941176,0.3
10,3,0.36363636363636365,0.8888888888888888,0.37777777777777777
10,4,0.2222222222222222,0.75,0.3026315789473684
10,5,0.0,0.5441176470588236,0.08680555555555555
