rep,fold,f1,roc_auc,pr_auc
1,1,0.4444444444444444,0.6481481481481481,0.5053904428904428
1,2,0.6666666666666666,0.9761904761904762,0.8333333333333333
1,3,0.6,0.9666666666666667,0.8666666666666667
1,4,0.6666666666666666,0.9078947368421053,0.6041666666666666
1,5,0.4444444444444444,0.736842105263158,0.5541666666666667
2,1,0.8,0.9263157894736842,0.8833333333333333
2,2,0.8888888888888888,0.9736842105263158,0.8875
2,3,0.5714285714285714,0.8666666666666667,0.7575757575757576
2,4,0.0,0.5131578947368421,0.22045454545454546
2,5,0.2857142857142857,0.7000000000000001,0.25
3,1,0.5714285714285714,0.78125,0.6590277777777778
3,2,0.5714285714285714,0.7105263157894737,0.6413690476190477
3,3,0.5714285714285714,0.9333333333333333,0.7222222222222222
3,4,0.3333333333333333,0.7142857142857142,0.2159090909090909
3,5,0.6666666666666666,1.0,1.0
4,1,0.8,1.0,1.0
4,2,0.5714285714285714,0.8289473684210527,0.6185897435897436
4,3,0.5714285714285714,0.7833333333333332,0.46031746031746035
4,4,0.5454545454545454,0.7058823529411765,0.5474358974358975
4,5,0.0,0.6190476190476191,0.15476190476190477
5,1,0.4444444444444444,0.6296296296296297,0.48724696356275304
5,2,0.6,0.8421052631578947,0.675595238095238
5,3,0.7272727272727273,0.8725490196078431,0.8193473193473193
5,4,0.6666666666666666,0.9285714285714286,0.5
5,5,0.0,0.8181818181818181,0.2
6,1,0.6666666666666666,0.787037037037037,0.7442401960784314
6,2,0.6666666666666666,1.0,1.0
6,3,0.4,0.8571428571428572,0.625
6,4,0.46153846153846156,0.6428571428571428,0.5242063492063491
6,5,0.5714285714285714,0.8166666666666667,0.4242424242424242
7,1,0.3333333333333333,0.7142857142857143,0.2713675213675214
7,2,0.5,0.8333333333333333,0.7435897435897436
7,3,0.6,0.8111111111111111,0.6696503496503496
7,4,0.5714285714285714,0.9523809523809523,0.5833333333333333
7,5,0.6666666666666666,0.8235294117647058,0.8092592592592592
8,1,0.5714285714285714,0.8875,0.725
8,2,0.25,0.6666666666666666,0.4666666666666667
8,3,0.75,0.9833333333333333,0.9166666666666665
8,4,0.2857142857142857,0.5921052631578948,0.27294372294372293
8,5,0.8,0.9555555555555555,0.81
9,1,0.5,0.746031746031746,0.44771241830065356
9,2,0.46153846153846156,0.6916666666666667,0.5933039274322169
9,3,0.6666666666666666,0.9761904761904762,0.8333333333333333
9,4,0.5,0.85,0.6464646464646464
9,5,0.8,0.8999999999999999,0.7777777777777777
10,1,0.5714285714285714,0.873015873015873,0.6555555555555556
10,2,0.4,0.6904761904761905,0.3214285714285714
10,3,0.4444444444444444,0.6666666666666667,0.5809523809523809
10,4,0.7272727272727273,0.8725490196078431,0.7416666666666666
10,5,0.5,0.8333333333333333,0.4797979797979798
