rep,fold,f1,roc_auc,pr_auc
1,1,0.5,0.7447033898305085,0.4629847589363761
1,2,0.5416666666666666,0.7222222222222222,0.4583491179323334
1,3,0.5294117647058824,0.7089249492900609,0.5062335679366617
1,4,0.375,0.771875,0.4852214702824459
1,5,0.5909090909090909,0.8338983050847457,0.6870795792955681
2,1,0.5405405405405406,0.8088888888888889,0.5583722849522256
2,2,0.5238095238095238,0.7923728813559322,0.5899354870550523
2,3,0.42424242424242425,0.6687344913151365,0.36996116765075576
2,4,0.5238095238095238,0.7083333333333334,0.44840863631860817
2,5,0.5454545454545454,0.7595459236326111,0.6281436116818888
3,1,0.4888888888888889,0.756440281030445,0.3749667919221641
3,2,0.5555555555555556,0.6949317738791423,0.4560959252050417
3,3,0.6486486486486487,0.9297423887587822,0.8134708049886621
3,4,0.45714285714285713,0.7288776796973518,0.4466115137673842
3,5,0.4444444444444444,0.6842592592592591,0.5601022764766127
4,1,0.5625,0.8366477272727273,0.5744693937661348
4,2,0.36363636363636365,0.6957671957671958,0.3364657804374624
4,3,0.5116279069767442,0.760593220338983,0.5455032537035955
4,4,0.47619047619047616,0.7119617224880382,0.5091712224821474
4,5,0.625,0.7628032345013477,0.6036617001179809
5,1,0.3870967741935484,0.7076923076923077,0.343021151602744
5,2,0.6521739130434783,0.798941798941799,0.6739893285107024
5,3,0.47619047619047616,0.739406779661017,0.4292761079777802
5,4,0.5454545454545454,0.7589285714285714,0.5655600712767694
5,5,0.45714285714285713,0.7,0.49738739207507554
6,1,0.6956521739130435,0.847442680776014,0.7187595876054784
6,2,0.47368421052631576,0.7518610421836229,0.5158505075538893
6,3,0.4186046511627907,0.7255555555555555,0.5291332666818033
6,4,0.5625,0.7627118644067796,0.46289062532617864
6,5,0.41025641025641024,0.6451977401129942,0.3901477844536368
7,1,0.5581395348837209,0.7795414462081128,0.5633944253563765
7,2,0.4,0.7014051522248244,0.49665280809009027
7,3,0.5789473684210527,0.827543424317618,0.6088612614699571
7,4,0.47058823529411764,0.7261904761904762,0.3940681283148968
7,5,0.5581395348837209,0.7389060887512899,0.5746190666242704
8,1,0.4186046511627907,0.674937965260546,0.33349901997897
8,2,0.4117647058823529,0.69,0.4661838122910532
8,3,0.55,0.7464503042596349,0.6109051945770614
8,4,0.6511627906976745,0.8382749326145553,0.7246009325057956
8,5,0.5263157894736842,0.7616645649432535,0.48203168075135516
9,1,0.5294117647058824,0.7481389578163772,0.4445324811522296
9,2,0.4878048780487805,0.7576064908722109,0.53148744174912
9,3,0.5365853658536586,0.7777777777777777,0.5264700807960395
9,4,0.5714285714285714,0.7617224880382775,0.5849104943978983
9,5,0.45,0.7073446327683616,0.4812181161715303
10,1,0.6086956521739131,0.7777777777777779,0.5165550288920858
10,2,0.35555555555555557,0.6377118644067796,0.41813690437498885
10,3,0.32,0.6046153846153847,0.2458771004172273
10,4,0.5714285714285714,0.8101135190918471,0.6089673023359541
10,5,0.65,0.8184523809523809,0.7073019383151521
