rep,fold,f1,roc_auc,pr_auc
1,1,0.5,0.8046875,0.5416666666666666
1,2,0.36363636363636365,0.7741935483870969,0.2904761904761905
1,3,0.2857142857142857,0.7352941176470589,0.1625
1,4,0.3076923076923077,0.9117647058823529,0.3333333333333333
1,5,0.2,0.838235294117647,0.3333333333333333
2,1,0.3076923076923077,0.8088235294117646,0.18333333333333335
2,2,0.2857142857142857,0.75,0.4720496894409938
2,3,0.4444444444444444,0.926470588235294,0.6428571428571428
2,4,0.36363636363636365,0.8046875,0.2784382284382284
2,5,0.3333333333333333,0.7676767676767676,0.28888888888888886
3,1,0.2857142857142857,0.707070707070707,0.19017094017094016
3,2,0.3076923076923077,0.6868686868686869,0.2733333333333333
3,3,0.3333333333333333,0.8235294117647058,0.25
3,4,0.46153846153846156,0.875,0.47023809523809523
3,5,0.2857142857142857,0.7575757575757576,0.19155844155844157
4,1,0.2857142857142857,1.0,1.0
4,2,0.7272727272727273,0.984375,0.8875
4,3,0.0,0.5588235294117647,0.08888888888888888
4,4,0.36363636363636365,0.765625,0.2594768170426065
4,5,0.26666666666666666,0.640625,0.1718954248366013
5,1,0.6666666666666666,0.8838709677419356,0.5142857142857142
5,2,0.3333333333333333,0.7734375,0.4333133971291866
5,3,0.25,0.7058823529411764,0.2976190476190476
5,4,0.15384615384615385,0.75,0.22549019607843135
5,5,0.25,0.7941176470588236,0.17424242424242425
6,1,0.5454545454545454,0.9453125,0.8409090909090909
6,2,0.2857142857142857,0.8382352941176471,0.2111111111111111
6,3,0.16666666666666666,0.7794117647058824,0.5588235294117647
6,4,0.3076923076923077,0.640625,0.17886574919823
6,5,0.4,0.7777777777777778,0.31453634085213034
7,1,0.2857142857142857,0.7890625,0.4375
7,2,0.8,0.984375,0.9166666666666666
7,3,0.2222222222222222,0.7171717171717171,0.21929824561403508
7,4,0.18181818181818182,0.6911764705882353,0.12222222222222222
7,5,0.2222222222222222,0.6470588235294117,0.14545454545454545
8,1,0.3333333333333333,0.7777777777777778,0.20664983164983164
8,2,0.16666666666666666,0.9714285714285714,0.5
8,3,0.5,0.8580645161290323,0.6130952380952381
8,4,0.2222222222222222,0.7058823529411765,0.13392857142857142
8,5,0.5,0.7734375,0.36041666666666666
9,1,0.2222222222222222,0.7794117647058824,0.16233766233766234
9,2,0.3333333333333333,0.898989898989899,0.6388888888888888
9,3,0.4,0.7677419354838709,0.5008467023172904
9,4,0.2,0.75,0.1875
9,5,0.5714285714285714,0.8181818181818181,0.3366013071895425
10,1,0.42857142857142855,0.8203125,0.48888888888888893
10,2,0.25,0.7352941176470589,0.15
10,3,0.6,0.9494949494949495,0.6666666666666667
10,4,0.2,0.7265625,0.24246031746031743
10,5,0.18181818181818182,0.7058823529411764,0.12698412698412698
