rep,fold,f1,roc_auc,pr_auc
1,1,0.47058823529411764,0.8203125,0.2875
1,2,0.4444444444444444,0.7741935483870969,0.2903787878787879
1,3,0.0,0.6029411764705882,0.11490683229813664
1,4,0.18181818181818182,0.838235294117647,0.3333333333333333
1,5,0.16666666666666666,0.75,0.1875
2,1,0.10526315789473684,0.6029411764705882,0.1
2,2,0.3076923076923077,0.6484375,0.21592261904761906
2,3,0.2,0.8088235294117646,0.3214285714285714
2,4,0.46153846153846156,0.828125,0.30400641025641023
2,5,0.6,0.9090909090909091,0.4206349206349206
3,1,0.4,0.8080808080808081,0.23095238095238094
3,2,0.14285714285714285,0.6363636363636365,0.19722222222222222
3,3,0.36363636363636365,0.8235294117647058,0.19642857142857142
3,4,0.46153846153846156,0.8671875,0.5401785714285714
3,5,0.16666666666666666,0.7070707070707071,0.17677224736048266
4,1,0.2222222222222222,0.9428571428571428,0.3333333333333333
4,2,0.6153846153846154,0.8828125,0.38819444444444445
4,3,0.3333333333333333,0.8676470588235294,0.24285714285714285
4,4,0.14285714285714285,0.5859375,0.16716524216524214
4,5,0.23529411764705882,0.6171875,0.1612689393939394
5,1,0.46153846153846156,0.8580645161290323,0.38126984126984126
5,2,0.3076923076923077,0.703125,0.23931159420289855
5,3,0.26666666666666666,0.838235294117647,0.20833333333333331
5,4,0.3333333333333333,0.8970588235294117,0.375
5,5,0.16666666666666666,0.7352941176470588,0.1388888888888889
6,1,0.42857142857142855,0.890625,0.5583333333333333
6,2,0.4444444444444444,0.8970588235294117,0.29166666666666663
6,3,0.2857142857142857,0.8529411764705882,0.5833333333333334
6,4,0.25,0.7265625,0.21329365079365079
6,5,0.16666666666666666,0.5959595959595959,0.14957264957264957
7,1,0.3076923076923077,0.796875,0.3353386809269162
7,2,0.46153846153846156,0.8203125,0.2921016483516483
7,3,0.4,0.8686868686868687,0.5194805194805194
7,4,0.3076923076923077,0.8088235294117647,0.18253968253968253
7,5,0.0,0.42647058823529416,0.07142857142857142
8,1,0.15384615384615385,0.6565656565656565,0.14493464052287583
8,2,0.2,0.9428571428571428,0.3333333333333333
8,3,0.6666666666666666,0.9096774193548387,0.5199999999999999
8,4,0.15384615384615385,0.6911764705882353,0.12142857142857143
8,5,0.2857142857142857,0.6875,0.28222934472934474
9,1,0.2,0.7794117647058824,0.17692307692307693
9,2,0.4,0.9090909090909091,0.4444444444444444
9,3,0.35294117647058826,0.6451612903225807,0.22454545454545455
9,4,0.3076923076923077,0.8235294117647058,0.19642857142857142
9,5,0.2,0.7474747474747475,0.18514818514818515
10,1,0.47058823529411764,0.78125,0.2527146464646465
10,2,0.0,0.5147058823529411,0.08545454545454545
10,3,0.25,0.8181818181818182,0.3176638176638177
10,4,0.5714285714285714,0.8515625,0.37083333333333335
10,5,0.13333333333333333,0.7205882352941176,0.1380952380952381
