rep,fold,f1,roc_auc,pr_auc
1,1,0.5,0.7734375,0.32916666666666666
1,2,0.36363636363636365,0.8193548387096775,0.3408225108225108
1,3,0.3333333333333333,0.8382352941176471,0.5769230769230769
1,4,0.25,0.8970588235294117,0.30952380952380953
1,5,0.18181818181818182,0.7941176470588235,0.18333333333333335
2,1,0.36363636363636365,0.8676470588235293,0.25
2,2,0.4,0.84375,0.40625
2,3,0.36363636363636365,0.8529411764705882,0.22619047619047616
2,4,0.18181818181818182,0.8125,0.2833333333333333
2,5,0.4,0.7676767676767677,0.45138888888888884
3,1,0.0,0.6363636363636365,0.1388888888888889
3,2,0.2857142857142857,0.7373737373737373,0.2034252297410192
3,3,0.3333333333333333,0.9117647058823529,0.3333333333333333
3,4,0.5454545454545454,0.9453125,0.7152777777777778
3,5,0.36363636363636365,0.8585858585858586,0.28968253968253965
4,1,0.4,0.9428571428571428,0.3333333333333333
4,2,0.7272727272727273,0.96875,0.6791666666666667
4,3,0.0,0.5882352941176471,0.09761904761904762
4,4,0.2,0.7734375,0.2701923076923077
4,5,0.26666666666666666,0.7109375,0.2048611111111111
5,1,0.5,0.9096774193548387,0.49777777777777776
5,2,0.2222222222222222,0.78125,0.28176725235548766
5,3,0.2857142857142857,0.7058823529411764,0.21666666666666667
5,4,0.25,0.7205882352941176,0.18055555555555555
5,5,0.3333333333333333,0.8823529411764706,0.26666666666666666
6,1,0.6,0.9453125,0.6041666666666666
6,2,0.25,0.8529411764705883,0.2361111111111111
6,3,0.15384615384615385,0.75,0.1875
6,4,0.2222222222222222,0.6875,0.2334292412617221
6,5,0.5,0.8686868686868686,0.31666666666666665
7,1,0.16666666666666666,0.7734375,0.251984126984127
7,2,0.7272727272727273,0.953125,0.6916666666666667
7,3,0.36363636363636365,0.7272727272727272,0.23792270531400966
7,4,0.0,0.6470588235294118,0.10833333333333334
7,5,0.25,0.7941176470588236,0.31666666666666665
8,1,0.2,0.7878787878787878,0.2272727272727273
8,2,0.2,0.8571428571428572,0.16666666666666666
8,3,0.6,0.9161290322580645,0.5809523809523809
8,4,0.3333333333333333,0.7647058823529411,0.22916666666666666
8,5,0.3333333333333333,0.7734375,0.29761904761904756
9,1,0.0,0.8088235294117646,0.18333333333333335
9,2,0.4,0.8787878787878788,0.3206349206349206
9,3,0.3333333333333333,0.8,0.32880952380952383
9,4,0.2,0.7941176470588236,0.17424242424242425
9,5,0.5714285714285714,0.797979797979798,0.33040935672514615
10,1,0.46153846153846156,0.84375,0.32380952380952377
10,2,0.5,0.823529411764706,0.3269230769230769
10,3,0.3076923076923077,0.8686868686868686,0.33535353535353535
10,4,0.4,0.734375,0.2625
10,5,0.0,0.7647058823529412,0.1534090909090909
