rep,fold,f1,roc_auc,pr_auc
1,1,0.0,0.3046875,0.09649574563367666
1,2,0.42857142857142855,0.7734375,0.5316666666666666
1,3,0.4,0.75,0.5076388888888889
1,4,0.3333333333333333,0.9117647058823529,0.39285714285714285
1,5,0.35294117647058826,0.5615763546798029,0.33546176046176046
2,1,0.3076923076923077,0.4555555555555555,0.4352236652236652
2,2,0.18181818181818182,0.5225806451612903,0.3560744810744811
2,3,0.18181818181818182,0.6363636363636364,0.17045454545454547
2,4,0.45454545454545453,0.7487684729064039,0.48480479148181005
2,5,0.4444444444444444,0.9117647058823529,0.3333333333333333
3,1,0.16666666666666666,0.5,0.35998905309250134
3,2,0.46153846153846156,0.8989898989898989,0.5555555555555556
3,3,0.6153846153846154,0.8777777777777778,0.6674603174603174
3,4,0.25,0.8676470588235293,0.35
3,5,0.16666666666666666,0.4955357142857143,0.2879168260444558
4,1,0.4,0.6464646464646464,0.19638752052545155
4,2,0.5,0.7008928571428571,0.5408756442543985
4,3,0.0,0.3142857142857143,0.04
4,4,0.3333333333333333,0.5777777777777777,0.4211595117845117
4,5,0.2857142857142857,0.6580645161290323,0.3911000763941941
5,1,0.3076923076923077,0.6,0.23962962962962958
5,2,0.5,0.7093596059113301,0.5444588744588744
5,3,0.2857142857142857,0.5555555555555556,0.3631393298059965
5,4,0.18181818181818182,0.5959595959595959,0.14682539682539683
5,5,0.3333333333333333,0.8970588235294118,0.6111111111111112
6,1,0.16666666666666666,0.41935483870967744,0.16173160173160173
6,2,0.4,0.8111111111111111,0.5955905807298996
6,3,0.6666666666666666,0.9741935483870968,0.911111111111111
6,4,0.26666666666666666,0.49753694581280794,0.22260358688930115
6,5,0.0,,-0.0
7,1,0.15384615384615385,0.4140625,0.32949657869012705
7,2,0.42105263157894735,0.5848214285714286,0.41332181746674157
7,3,0.2222222222222222,0.9117647058823529,0.625
7,4,0.6666666666666666,0.911111111111111,0.6746031746031745
7,5,0.0,0.3434343434343434,0.08554112554112554
8,1,0.5333333333333333,0.7944444444444445,0.6006944444444444
8,2,0.375,0.7055555555555556,0.40569487983281083
8,3,0.14285714285714285,0.4765625,0.12665631469979297
8,4,0.18181818181818182,0.328125,0.1546168288103772
8,5,0.4,0.8787878787878788,0.5285714285714286
9,1,0.35294117647058826,0.6055555555555556,0.4193376068376068
9,2,0.3333333333333333,0.9411764705882353,0.6666666666666666
9,3,0.42857142857142855,0.7354838709677419,0.31848739495798317
9,4,0.15384615384615385,0.6029411764705883,0.5344827586206896
9,5,0.375,0.5491071428571428,0.379818298822053
10,1,0.0,0.3382352941176471,0.06111111111111111
10,2,0.375,0.5763546798029557,0.3093236512591351
10,3,0.3333333333333333,0.6484375,0.303125
10,4,0.2,0.6767676767676767,0.16714766714766716
10,5,0.5555555555555556,0.8226600985221675,0.7442762051056981
